date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,715625679,CUS71562567960,60,35000,USD,WEB PAGE,0.12
2022-09-11,518113447,CUS51811344760,60,45700,USD,WEB PAGE,0.105
2022-09-11,724423468,CUS72442346812,12,10000,USD,WEB PAGE,0.235
2022-09-11,268801506,CUS26880150648,48,41430,USD,WEB PAGE,0.125
2022-09-11,799260847,CUS79926084760,60,35872,USD,WEB PAGE,0.114
2022-09-11,930500176,CUS93050017624,24,16000,USD,WEB PAGE,0.099
2022-09-11,758612798,CUS75861279824,24,23050,USD,WEB PAGE,0.115
2022-09-11,430297065,CUS43029706512,12,5500,USD,WEB PAGE,0.119
2022-09-11,885200701,CUS88520070160,60,140000,USD,WEB PAGE,0.109
2022-09-11,654720255,CUS65472025524,24,18000,USD,CONTACT CENTER,0.109
2022-09-11,392599796,CUS39259979660,60,43000,USD,WEB PAGE,0.11
2022-09-11,949168910,CUS94916891024,24,20000,USD,WEB PAGE,0.135
2022-09-11,810478935,CUS81047893560,60,61400,USD,AGENCY,0.15
2022-09-11,815022788,CUS81502278848,48,48700,USD,WEB PAGE,0.285
2022-09-11,709164899,CUS70916489960,60,78300,USD,WEB PAGE,0.135
2022-09-11,380736233,CUS38073623336,36,45000,USD,AGENCY,0.33
2022-09-11,749433703,CUS74943370312,12,5500,USD,AGENCY,0.355
2022-09-11,620094967,CUS62009496736,36,10000,USD,WEB PAGE,0.165
2022-09-11,393355828,CUS39335582824,24,26000,USD,WEB PAGE,0.115
2022-09-11,884752630,CUS88475263060,60,72000,USD,AGENCY,0.135
2022-09-11,392855636,CUS39285563660,60,72000,USD,AGENCY,0.135
2022-09-11,720893781,CUS72089378160,60,42500,USD,WEB PAGE,0.129
2022-09-11,855949550,CUS85594955060,60,45000,USD,WEB PAGE,0.104
2022-09-11,476292135,CUS47629213560,60,83300,USD,AGENCY,0.099
2022-09-11,410026651,CUS41002665124,24,22500,USD,AGENCY,0.115
2022-09-11,331972644,CUS33197264460,60,53000,USD,WEB PAGE,0.119
2022-09-11,291329244,CUS29132924460,60,5600,USD,WEB PAGE,0.135
2022-09-11,647293896,CUS64729389648,48,50000,USD,WEB PAGE,0.099
2022-09-11,624598412,CUS62459841260,60,76200,USD,AGENCY,0.099
2022-09-11,682990366,CUS68299036624,24,12000,USD,WEB PAGE,0.115
2022-09-11,575033766,CUS57503376648,48,19010,USD,WEB PAGE,0.16
2022-09-11,156092047,CUS15609204712,12,3540,USD,WEB PAGE,0.165
2022-09-11,162794443,CUS16279444360,60,15500,USD,WEB PAGE,0.195
2022-09-11,896391232,CUS89639123236,36,10000,USD,AGENCY,0.105
2022-09-11,821553791,CUS82155379148,48,10000,USD,WEB PAGE,0.23
2022-09-11,722180417,CUS72218041736,36,17000,USD,WEB PAGE,0.23
2022-09-11,279256071,CUS27925607160,60,80000,USD,AGENCY,0.14
2022-09-11,725326332,CUS72532633236,36,17000,USD,AGENCY,0.195
2022-09-11,963834079,CUS96383407924,24,5000,USD,WEB PAGE,0.2
2022-09-11,150652782,CUS15065278260,60,110000,USD,WEB PAGE,0.1
2022-09-11,587553722,CUS58755372260,60,56606,USD,WEB PAGE,0.099
2022-09-11,349397152,CUS34939715224,24,19952,USD,WEB PAGE,0.105
2022-09-11,417282249,CUS41728224960,60,95900,USD,WEB PAGE,0.099
2022-09-11,324433173,CUS32443317348,48,30000,USD,AGENCY,0.105
2022-09-11,264465219,CUS26446521960,60,81900,USD,WEB PAGE,0.109
2022-09-11,431544802,CUS43154480260,60,20000,USD,WEB PAGE,0.135
2022-09-11,701506900,CUS70150690024,24,25783,USD,WEB PAGE,0.165
2022-09-11,836254356,CUS83625435660,60,55900,USD,WEB PAGE,0.135
2022-09-11,645389005,CUS64538900524,24,5000,USD,WEB PAGE,0.155
2022-09-11,140753840,CUS14075384048,48,20000,USD,WEB PAGE,0.135
2022-09-11,999405737,CUS99940573760,60,56100,USD,WEB PAGE,0.125
2022-09-11,162237864,CUS16223786460,60,50700,USD,WEB PAGE,0.1
2022-09-11,477801869,CUS47780186936,36,15000,USD,WEB PAGE,0.21
2022-09-11,507130188,CUS50713018836,36,55000,USD,AGENCY,0.225
2022-09-11,655631543,CUS65563154360,60,105800,USD,AGENCY,0.165
2022-09-11,137285955,CUS13728595524,24,10000,USD,WEB PAGE,0.225
2022-09-11,688376414,CUS68837641460,60,50000,USD,WEB PAGE,0.14
2022-09-11,223813153,CUS22381315360,60,45000,USD,WEB PAGE,0.235
2022-09-11,418619028,CUS41861902812,12,4000,USD,WEB PAGE,0.2
2022-09-11,335773514,CUS33577351460,60,55675,USD,WEB PAGE,0.104
2022-09-11,287266740,CUS28726674060,60,45000,USD,WEB PAGE,0.104
2022-09-11,545776781,CUS54577678160,60,30000,USD,AGENCY,0.135
2022-09-11,881946939,CUS88194693936,36,3500,USD,WEB PAGE,0.104
2022-09-11,347981807,CUS34798180736,36,50000,USD,WEB PAGE,0.135
2022-09-11,135240856,CUS13524085660,60,52500,USD,WEB PAGE,0.115
2022-09-11,361666342,CUS36166634224,24,12700,USD,WEB PAGE,0.17
2022-09-11,831732023,CUS83173202324,24,3000,USD,WEB PAGE,0.145
2022-09-11,921849615,CUS92184961560,60,135000,USD,WEB PAGE,0.125
2022-09-11,362807435,CUS36280743524,24,3500,USD,WEB PAGE,0.115
2022-09-11,986977733,CUS98697773360,60,20000,USD,AGENCY,0.225
2022-09-11,844603597,CUS84460359748,48,27300,USD,WEB PAGE,0.225
2022-09-11,849267016,CUS84926701660,60,7500,USD,WEB PAGE,0.245
2022-09-11,272634492,CUS27263449248,48,5000,USD,AGENCY,0.33
2022-09-11,330073497,CUS33007349736,36,32310.88,USD,CONTACT CENTER,0.335
2022-09-11,138141169,CUS13814116936,36,2000,USD,WEB PAGE,0.2
2022-09-11,908181435,CUS90818143524,24,8000,USD,WEB PAGE,0.2
2022-09-11,134297776,CUS13429777636,36,24000,USD,CONTACT CENTER,0.115
2022-09-11,424826926,CUS42482692660,60,73003.5,USD,WEB PAGE,0.109
2022-09-11,499205969,CUS49920596924,24,11049,USD,WEB PAGE,0.099
2022-09-11,158412697,CUS15841269760,60,25580.03,USD,WEB PAGE,0.155
2022-09-11,929939379,CUS92993937960,60,130000,USD,AGENCY,0.099
2022-09-11,989204872,CUS98920487212,12,10000,USD,WEB PAGE,0.104
2022-09-11,900426578,CUS90042657860,60,24290,USD,WEB PAGE,0.099
2022-09-11,744730206,CUS74473020660,60,25500,USD,WEB PAGE,0.145
2022-09-11,508163902,CUS50816390260,60,50000,USD,AGENCY,0.24
2022-09-11,659136871,CUS65913687160,60,100000,USD,WEB PAGE,0.165
2022-09-11,272239863,CUS27223986360,60,16862,USD,WEB PAGE,0.099
2022-09-11,207540452,CUS20754045248,48,40000,USD,WEB PAGE,0.109
2022-09-11,975785736,CUS97578573660,60,23000,USD,WEB PAGE,0.104
2022-09-11,849506953,CUS84950695336,36,3500,USD,WEB PAGE,0.104
2022-09-11,570163126,CUS57016312660,60,81992,USD,WEB PAGE,0.104
2022-09-11,854843155,CUS85484315512,12,17000,USD,WEB PAGE,0.139
2022-09-11,610468954,CUS61046895460,60,82900,USD,WEB PAGE,0.135
2022-09-11,722670824,CUS72267082460,60,50000,USD,WEB PAGE,0.124
2022-09-11,756061871,CUS75606187160,60,20000,USD,AGENCY,0.115
2022-09-11,446852006,CUS44685200660,60,12520,USD,WEB PAGE,0.115
2022-09-11,789322194,CUS78932219412,12,5000,USD,WEB PAGE,0.2
2022-09-11,984963319,CUS98496331936,36,77824.46,USD,WEB PAGE,0.33
2022-09-11,252099710,CUS25209971012,12,5000,USD,AGENCY,0.28
2022-09-11,744223714,CUS74422371460,60,92000,USD,AGENCY,0.17
2022-09-11,421357540,CUS42135754060,60,30000,USD,WEB PAGE,0.145
2022-09-11,965723084,CUS96572308448,48,95357,USD,WEB PAGE,0.18
2022-09-11,425765207,CUS42576520760,60,83300,USD,WEB PAGE,0.14
2022-09-11,912149112,CUS91214911224,24,38000,USD,AGENCY,0.099
2022-09-11,958809050,CUS95880905048,48,25000,USD,WEB PAGE,0.119
2022-09-11,366708650,CUS36670865060,60,41531,USD,WEB PAGE,0.099
2022-09-11,511163873,CUS51116387348,48,27000,USD,WEB PAGE,0.099
2022-09-11,945816651,CUS94581665160,60,87600,USD,WEB PAGE,0.115
2022-09-11,852762481,CUS85276248148,48,68000,USD,WEB PAGE,0.104
2022-09-11,900180781,CUS90018078160,60,10000,USD,WEB PAGE,0.124
2022-09-11,415254590,CUS41525459048,48,48800,USD,WEB PAGE,0.32
2022-09-11,415816766,CUS41581676648,48,65000,USD,WEB PAGE,0.24
2022-09-11,995282851,CUS99528285160,60,65100,USD,WEB PAGE,0.24
2022-09-11,353831155,CUS35383115536,36,10000,USD,WEB PAGE,0.23
2022-09-11,376638784,CUS37663878436,36,51100,USD,WEB PAGE,0.2
2022-09-11,641856463,CUS64185646348,48,90000,USD,AGENCY,0.099
2022-09-11,599393799,CUS59939379960,60,19650,USD,WEB PAGE,0.135
2022-09-11,753506302,CUS75350630224,24,93000,USD,WEB PAGE,0.119
2022-09-11,240495266,CUS24049526660,60,53978,USD,WEB PAGE,0.105
2022-09-11,716758123,CUS71675812324,24,5000,USD,WEB PAGE,0.119
2022-09-11,832581548,CUS83258154836,36,11400,USD,AGENCY,0.14
2022-09-11,988390094,CUS98839009460,60,35000,USD,WEB PAGE,0.115
2022-09-11,910291279,CUS91029127960,60,20000,USD,WEB PAGE,0.145
2022-09-11,327901641,CUS32790164136,36,29500,USD,WEB PAGE,0.105
2022-09-11,536034666,CUS53603466648,48,40789.22,USD,WEB PAGE,0.33
2022-09-11,434100775,CUS43410077548,48,59200,USD,WEB PAGE,0.355
2022-09-11,730389507,CUS73038950736,36,25000,USD,WEB PAGE,0.245
2022-09-11,655208853,CUS65520885360,60,10000,USD,WEB PAGE,0.105
2022-09-11,936934338,CUS93693433848,48,36000,USD,WEB PAGE,0.12
2022-09-11,995821942,CUS99582194260,60,22000,USD,WEB PAGE,0.185
2022-09-11,485457911,CUS48545791136,36,11000,USD,WEB PAGE,0.24
2022-09-11,806926939,CUS80692693960,60,40000,USD,CONTACT CENTER,0.165
2022-09-11,593564929,CUS59356492936,36,45000,USD,WEB PAGE,0.24
2022-09-11,529691191,CUS52969119148,48,130000,USD,AGENCY,0.165
2022-09-11,288669084,CUS28866908460,60,52000,USD,AGENCY,0.135
2022-09-11,278571833,CUS27857183336,36,33000,USD,WEB PAGE,0.129
2022-09-11,690769950,CUS69076995048,48,15000,USD,WEB PAGE,0.145
2022-09-11,184598584,CUS18459858448,48,41370,USD,WEB PAGE,0.14
2022-09-11,784485355,CUS78448535560,60,100000,USD,WEB PAGE,0.105
2022-09-11,744487598,CUS74448759848,48,10000,USD,WEB PAGE,0.165
2022-09-11,836108456,CUS83610845648,48,25000,USD,WEB PAGE,0.14
2022-09-11,217252917,CUS21725291748,48,25000,USD,AGENCY,0.14
2022-09-11,987688674,CUS98768867460,60,38300,USD,WEB PAGE,0.195
2022-09-11,417214923,CUS41721492360,60,80000,USD,WEB PAGE,0.105
2022-09-11,687388509,CUS68738850948,48,30000,USD,CONTACT CENTER,0.235
2022-09-11,503128787,CUS50312878760,60,50000,USD,AGENCY,0.245
2022-09-11,507324180,CUS50732418036,36,56515,USD,WEB PAGE,0.125
2022-09-11,285152293,CUS28515229336,36,3000,USD,WEB PAGE,0.215
2022-09-11,200809981,CUS20080998160,60,60000,USD,AGENCY,0.195
2022-09-11,942732401,CUS94273240160,60,10500,USD,WEB PAGE,0.119
2022-09-11,447986234,CUS44798623460,60,20000,USD,WEB PAGE,0.105
2022-09-11,795122558,CUS79512255836,36,25000,USD,WEB PAGE,0.11
2022-09-11,973407357,CUS97340735724,24,5000,USD,WEB PAGE,0.109
2022-09-11,285416329,CUS28541632960,60,95701,USD,WEB PAGE,0.11
2022-09-11,897902818,CUS89790281860,60,97400,USD,WEB PAGE,0.109
2022-09-11,542753472,CUS54275347260,60,62000,USD,WEB PAGE,0.099
2022-09-11,705899194,CUS70589919412,12,6060,USD,WEB PAGE,0.115
2022-09-11,335185133,CUS33518513348,48,15000,USD,AGENCY,0.14
2022-09-11,760289244,CUS76028924448,48,5000,USD,WEB PAGE,0.17
2022-09-11,185655922,CUS18565592224,24,4000,USD,WEB PAGE,0.145
2022-09-11,387795426,CUS38779542660,60,13200,USD,WEB PAGE,0.135
2022-09-11,631797676,CUS63179767660,60,29700,USD,WEB PAGE,0.135
2022-09-11,308317011,CUS30831701160,60,10000,USD,WEB PAGE,0.15
2022-09-11,488051067,CUS48805106736,36,40000,USD,AGENCY,0.355
2022-09-11,397819384,CUS39781938460,60,100000,USD,WEB PAGE,0.099
2022-09-11,614246667,CUS61424666760,60,45000,USD,WEB PAGE,0.13
2022-09-11,173719217,CUS17371921760,60,140000,USD,WEB PAGE,0.119
2022-09-11,703006979,CUS70300697960,60,48000,USD,WEB PAGE,0.099
2022-09-11,828304988,CUS82830498848,48,70000,USD,WEB PAGE,0.104
2022-09-11,656692952,CUS65669295224,24,10000,USD,WEB PAGE,0.16
2022-09-11,249033938,CUS24903393860,60,37600,USD,WEB PAGE,0.16
2022-09-11,987412289,CUS98741228960,60,24800,USD,AGENCY,0.235
2022-09-11,498873146,CUS49887314660,60,24800,USD,AGENCY,0.235
2022-09-11,460669571,CUS46066957136,36,6570,USD,AGENCY,0.17
2022-09-11,443398260,CUS44339826060,60,100000,USD,AGENCY,0.109
2022-09-11,235085288,CUS23508528860,60,85000,USD,AGENCY,0.109
2022-09-11,518626970,CUS51862697060,60,89200,USD,AGENCY,0.125
2022-09-11,425960137,CUS42596013760,60,120001,USD,WEB PAGE,0.155
2022-09-11,311966482,CUS31196648260,60,20000,USD,WEB PAGE,0.125
2022-09-11,581971266,CUS58197126660,60,82000,USD,WEB PAGE,0.099
2022-09-11,345738894,CUS34573889460,60,39000,USD,AGENCY,0.14
2022-09-11,820505730,CUS82050573048,48,31000,USD,WEB PAGE,0.11
2022-09-11,972657804,CUS97265780424,24,31000,USD,WEB PAGE,0.135
2022-09-11,413374325,CUS41337432560,60,40000,USD,WEB PAGE,0.105
2022-09-11,817884791,CUS81788479124,24,35000,USD,WEB PAGE,0.105
2022-09-11,667319805,CUS66731980536,36,48185.53,USD,AGENCY,0.33
2022-09-11,679036775,CUS67903677512,12,15000,USD,AGENCY,0.245
2022-09-11,790648226,CUS79064822660,60,43700,USD,AGENCY,0.14
2022-09-11,283287570,CUS28328757036,36,10000,USD,WEB PAGE,0.345
2022-09-11,701342777,CUS70134277736,36,6000,USD,WEB PAGE,0.16
2022-09-11,934998751,CUS93499875160,60,40000,USD,WEB PAGE,0.185
2022-09-11,287449909,CUS28744990948,48,20000,USD,AGENCY,0.165
2022-09-11,791828477,CUS79182847760,60,87687.37,USD,WEB PAGE,0.155
2022-09-11,654156389,CUS65415638948,48,40000,USD,WEB PAGE,0.25
2022-09-11,300942542,CUS30094254212,12,14000,USD,WEB PAGE,0.11
2022-09-11,658700420,CUS65870042060,60,19400,USD,WEB PAGE,0.13
2022-09-11,546508058,CUS54650805860,60,40529,USD,WEB PAGE,0.114
2022-09-11,185887585,CUS18588758512,12,4569.94,USD,WEB PAGE,0.099
2022-09-11,641839466,CUS64183946660,60,49000,USD,WEB PAGE,0.145
2022-09-11,352052353,CUS35205235348,48,61400,USD,WEB PAGE,0.1
2022-09-11,603564137,CUS60356413748,48,42000,USD,WEB PAGE,0.104
2022-09-11,367780325,CUS36778032536,36,56000,USD,WEB PAGE,0.115
2022-09-11,723227153,CUS72322715360,60,40000,USD,WEB PAGE,0.13
2022-09-11,835410027,CUS83541002760,60,17000,USD,WEB PAGE,0.15
2022-09-11,577852836,CUS57785283612,12,27000,USD,WEB PAGE,0.135
2022-09-11,337753195,CUS33775319560,60,23000,USD,WEB PAGE,0.105
2022-09-11,156887804,CUS15688780412,12,15000,USD,WEB PAGE,0.28
2022-09-11,190363761,CUS19036376160,60,9000,USD,WEB PAGE,0.21
2022-09-11,246735971,CUS24673597136,36,33893,USD,WEB PAGE,0.235
2022-09-11,291695183,CUS29169518324,24,37500,USD,AGENCY,0.305
2022-09-11,849261311,CUS84926131160,60,80000,USD,AGENCY,0.099
2022-09-11,663939191,CUS66393919124,24,20000,USD,AGENCY,0.155
2022-09-11,484000152,CUS48400015260,60,60000,USD,WEB PAGE,0.109
2022-09-11,427236787,CUS42723678748,48,11000,USD,WEB PAGE,0.119
2022-09-11,859096735,CUS85909673560,60,33000,USD,WEB PAGE,0.099
2022-09-11,748934548,CUS74893454836,36,10000,USD,WEB PAGE,0.099
2022-09-11,789705690,CUS78970569024,24,20000,USD,WEB PAGE,0.114
2022-09-11,745160139,CUS74516013960,60,6835,USD,WEB PAGE,0.104
2022-09-11,805753651,CUS80575365160,60,35900,USD,WEB PAGE,0.124
2022-09-11,145508469,CUS14550846912,12,4000,USD,WEB PAGE,0.129
2022-09-11,609755635,CUS60975563560,60,30000,USD,WEB PAGE,0.125
2022-09-11,178997783,CUS17899778360,60,13600,USD,WEB PAGE,0.165
2022-09-11,596997765,CUS59699776524,24,4000,USD,WEB PAGE,0.325
2022-09-11,317009661,CUS31700966160,60,140000,USD,AGENCY,0.225
2022-09-11,198568607,CUS19856860760,60,12000,USD,WEB PAGE,0.105
2022-09-11,449408923,CUS44940892360,60,100200,USD,AGENCY,0.175
2022-09-11,536221646,CUS53622164660,60,62000,USD,WEB PAGE,0.245
2022-09-11,612530414,CUS61253041436,36,30000,USD,WEB PAGE,0.13
2022-09-11,668915500,CUS66891550012,12,4300,USD,WEB PAGE,0.16
2022-09-11,197268112,CUS19726811260,60,61450,USD,WEB PAGE,0.11
2022-09-11,291866714,CUS29186671460,60,46000,USD,WEB PAGE,0.19
2022-09-11,698976129,CUS69897612936,36,49000,USD,AGENCY,0.109
2022-09-11,380529912,CUS38052991248,48,17075.27,USD,WEB PAGE,0.1
2022-09-11,300790283,CUS30079028360,60,44021,USD,WEB PAGE,0.134
2022-09-11,144258964,CUS14425896460,60,67000,USD,WEB PAGE,0.099
2022-09-11,355743064,CUS35574306460,60,95800,USD,WEB PAGE,0.109
2022-09-11,605914621,CUS60591462160,60,17770,USD,WEB PAGE,0.129
2022-09-11,608916199,CUS60891619924,24,18100,USD,WEB PAGE,0.135
2022-09-11,493619151,CUS49361915160,60,5000,USD,WEB PAGE,0.145
2022-09-11,160149414,CUS16014941424,24,7400,USD,CONTACT CENTER,0.105
2022-09-11,572852550,CUS57285255060,60,22800,USD,AGENCY,0.125
2022-09-11,721259759,CUS72125975960,60,25000,USD,WEB PAGE,0.18
2022-09-11,179724437,CUS17972443760,60,29000,USD,WEB PAGE,0.14
2022-09-11,141120443,CUS14112044336,36,10000,USD,WEB PAGE,0.1
2022-09-11,892196438,CUS89219643860,60,50900,USD,AGENCY,0.105
2022-09-11,956208764,CUS95620876460,60,2500,USD,WEB PAGE,0.14
2022-09-11,815281328,CUS81528132860,60,100000,USD,WEB PAGE,0.099
2022-09-11,828429450,CUS82842945012,12,11870.15,USD,AGENCY,0.185
2022-09-11,515514503,CUS51551450360,60,37100,USD,WEB PAGE,0.135
2022-09-11,334846442,CUS33484644224,24,2500,USD,WEB PAGE,0.099
2022-09-11,892143582,CUS89214358236,36,50000,USD,WEB PAGE,0.099
2022-09-11,691201756,CUS69120175660,60,72000,USD,WEB PAGE,0.099
2022-09-11,913610707,CUS91361070760,60,35007.31,USD,AGENCY,0.115
2022-09-11,690571628,CUS69057162860,60,70000,USD,WEB PAGE,0.099
2022-09-11,713300300,CUS71330030024,24,8000,USD,WEB PAGE,0.135
2022-09-11,649783363,CUS64978336336,36,46304,USD,WEB PAGE,0.175
2022-09-11,195433780,CUS19543378036,36,25000,USD,AGENCY,0.33
2022-09-11,422028682,CUS42202868236,36,25000,USD,AGENCY,0.33
2022-09-11,131331305,CUS13133130560,60,18000,USD,WEB PAGE,0.195
2022-09-11,120130358,CUS12013035860,60,70000,USD,WEB PAGE,0.145
2022-09-11,930826557,CUS93082655760,60,3969,USD,WEB PAGE,0.105
2022-09-11,741706709,CUS74170670960,60,50000,USD,AGENCY,0.155
2022-09-11,921961836,CUS92196183660,60,50000,USD,WEB PAGE,0.135
2022-09-11,158542446,CUS15854244648,48,35625,USD,WEB PAGE,0.11
2022-09-11,176215626,CUS17621562624,24,15000,USD,WEB PAGE,0.14
2022-09-11,636184519,CUS63618451960,60,120000,USD,WEB PAGE,0.105
2022-09-11,454611951,CUS45461195160,60,40000,USD,WEB PAGE,0.119
2022-09-11,794509524,CUS79450952460,60,43600,USD,WEB PAGE,0.104
2022-09-11,763839751,CUS76383975148,48,86900,USD,WEB PAGE,0.115
2022-09-11,442563245,CUS44256324560,60,120000,USD,AGENCY,0.135
2022-09-11,629003992,CUS62900399224,24,2000,USD,WEB PAGE,0.155
2022-09-11,501177817,CUS50117781736,36,9000,USD,WEB PAGE,0.105
2022-09-11,558741660,CUS55874166024,24,7003.5,USD,WEB PAGE,0.135
2022-09-11,961262412,CUS96126241248,48,39000,USD,AGENCY,0.33
2022-09-11,779340185,CUS77934018560,60,24061,USD,WEB PAGE,0.2
2022-09-11,988748339,CUS98874833948,48,63000,USD,WEB PAGE,0.275
2022-09-11,847645245,CUS84764524560,60,19213,USD,WEB PAGE,0.165
2022-09-11,682625416,CUS68262541660,60,100000,USD,AGENCY,0.165
2022-09-11,930063081,CUS93006308160,60,85100,USD,AGENCY,0.155
2022-09-11,813147608,CUS81314760860,60,15200,USD,WEB PAGE,0.265
2022-09-11,908039221,CUS90803922124,24,14700,USD,AGENCY,0.265
2022-09-11,606540927,CUS60654092760,60,15000,USD,AGENCY,0.14
2022-09-11,527304386,CUS52730438624,24,33000,USD,AGENCY,0.14
2022-09-11,997076206,CUS99707620648,48,34500,USD,AGENCY,0.135
2022-09-11,137662470,CUS13766247060,60,33500,USD,WEB PAGE,0.119
2022-09-11,124775095,CUS12477509560,60,70000,USD,WEB PAGE,0.109
2022-09-11,395527820,CUS39552782060,60,67000,USD,WEB PAGE,0.104
2022-09-11,610389996,CUS61038999660,60,63000,USD,WEB PAGE,0.145
2022-09-11,419824056,CUS41982405648,48,25300,USD,WEB PAGE,0.135
2022-09-11,919584854,CUS91958485460,60,29639,USD,WEB PAGE,0.11
2022-09-11,643401340,CUS64340134060,60,60850,USD,WEB PAGE,0.115
2022-09-11,137335325,CUS13733532560,60,80000,USD,AGENCY,0.225
2022-09-11,638866102,CUS63886610236,36,29030,USD,AGENCY,0.335
2022-09-11,707332032,CUS70733203260,60,100000,USD,WEB PAGE,0.275
2022-09-11,891304476,CUS89130447636,36,24480,USD,WEB PAGE,0.135
2022-09-11,627787527,CUS62778752724,24,7785,USD,WEB PAGE,0.265
2022-09-11,465616764,CUS46561676460,60,100000,USD,WEB PAGE,0.119
2022-09-11,892285690,CUS89228569048,48,32605,USD,WEB PAGE,0.109
2022-09-11,629987648,CUS62998764812,12,8000,USD,WEB PAGE,0.125
2022-09-11,718580867,CUS71858086712,12,7000,USD,AGENCY,0.125
2022-09-11,787677635,CUS78767763536,36,10000,USD,WEB PAGE,0.15
2022-09-11,525779069,CUS52577906936,36,37700,USD,AGENCY,0.15
2022-09-11,897669862,CUS89766986212,12,4500,USD,WEB PAGE,0.2
2022-09-11,305690089,CUS30569008924,24,6000,USD,WEB PAGE,0.16
2022-09-11,767489309,CUS76748930960,60,65000,USD,AGENCY,0.105
2022-09-11,617888806,CUS61788880660,60,17510,USD,WEB PAGE,0.245
2022-09-11,735066565,CUS73506656548,48,30000,USD,WEB PAGE,0.24
2022-09-11,688149115,CUS68814911560,60,106500,USD,AGENCY,0.175
2022-09-11,434900588,CUS43490058812,12,5000,USD,WEB PAGE,0.22
2022-09-11,568627848,CUS56862784848,48,20000,USD,WEB PAGE,0.125
2022-09-11,604064502,CUS60406450236,36,12700,USD,WEB PAGE,0.129
2022-09-11,852534010,CUS85253401036,36,20000,USD,WEB PAGE,0.165
2022-09-11,349649109,CUS34964910912,12,6000,USD,WEB PAGE,0.104
2022-09-11,980177853,CUS98017785360,60,53000,USD,WEB PAGE,0.115
2022-09-11,541183617,CUS54118361760,60,10150,USD,WEB PAGE,0.125
2022-09-11,956755878,CUS95675587836,36,28000,USD,WEB PAGE,0.15
2022-09-11,924105864,CUS92410586460,60,85000,USD,AGENCY,0.12
2022-09-11,971430130,CUS97143013060,60,70000,USD,WEB PAGE,0.105
2022-09-11,533500409,CUS53350040948,48,32000,USD,WEB PAGE,0.155
2022-09-11,791854211,CUS79185421136,36,75000,USD,WEB PAGE,0.115
2022-09-11,378697188,CUS37869718812,12,6500,USD,WEB PAGE,0.16
2022-09-11,578470062,CUS57847006260,60,150000,USD,AGENCY,0.155
2022-09-11,707097128,CUS70709712860,60,60000,USD,AGENCY,0.16
2022-09-11,734371442,CUS73437144236,36,75000,USD,WEB PAGE,0.125
2022-09-11,358937380,CUS35893738036,36,60000,USD,AGENCY,0.145
2022-09-11,624455507,CUS62445550760,60,70000,USD,WEB PAGE,0.125
2022-09-11,317435234,CUS31743523460,60,120800,USD,WEB PAGE,0.119
2022-09-11,217039755,CUS21703975536,36,25000,USD,AGENCY,0.129
2022-09-11,212512143,CUS21251214360,60,43522,USD,WEB PAGE,0.104
2022-09-11,298453842,CUS29845384260,60,16000,USD,WEB PAGE,0.165
2022-09-11,222802566,CUS22280256660,60,140000,USD,WEB PAGE,0.099
2022-09-11,427800587,CUS42780058760,60,36000,USD,WEB PAGE,0.115
2022-09-11,541822922,CUS54182292236,36,20000,USD,WEB PAGE,0.144
2022-09-11,447662494,CUS44766249460,60,18100,USD,CONTACT CENTER,0.129
2022-09-11,912620166,CUS91262016660,60,44400,USD,CONTACT CENTER,0.125
2022-09-11,479455242,CUS47945524260,60,140000,USD,WEB PAGE,0.115
2022-09-11,885098201,CUS88509820124,24,12000,USD,WEB PAGE,0.135
2022-09-11,352869007,CUS35286900724,24,4000,USD,WEB PAGE,0.28
2022-09-11,680477922,CUS68047792248,48,43900,USD,WEB PAGE,0.165
2022-09-11,363466368,CUS36346636824,24,15000,USD,WEB PAGE,0.155
2022-09-11,423907455,CUS42390745560,60,70000,USD,WEB PAGE,0.14
2022-09-11,947391188,CUS94739118860,60,40000,USD,WEB PAGE,0.145
2022-09-11,930253164,CUS93025316460,60,48000,USD,WEB PAGE,0.16
2022-09-11,581227189,CUS58122718960,60,14340,USD,WEB PAGE,0.14
2022-09-11,579167076,CUS57916707660,60,50000,USD,WEB PAGE,0.099
2022-09-11,248646049,CUS24864604948,48,15000,USD,WEB PAGE,0.135
2022-09-11,132721263,CUS13272126360,60,100000,USD,WEB PAGE,0.099
2022-09-11,123528091,CUS12352809160,60,45790,USD,WEB PAGE,0.099
2022-09-11,583071206,CUS58307120660,60,120000,USD,AGENCY,0.099
2022-09-11,296837685,CUS29683768524,24,24700,USD,WEB PAGE,0.124
2022-09-11,734385454,CUS73438545424,24,5000,USD,AGENCY,0.165
2022-09-11,114675683,CUS11467568360,60,48000,USD,WEB PAGE,0.14
2022-09-11,568010767,CUS56801076760,60,9300,USD,WEB PAGE,0.155
2022-09-11,359985623,CUS35998562336,36,45211,USD,WEB PAGE,0.11
2022-09-11,500478363,CUS50047836360,60,80000,USD,AGENCY,0.24
2022-09-11,356428787,CUS35642878748,48,60000,USD,WEB PAGE,0.105
2022-09-11,142380423,CUS14238042360,60,50000,USD,WEB PAGE,0.185
2022-09-11,828669149,CUS82866914960,60,80000,USD,CONTACT CENTER,0.14
2022-09-11,256927370,CUS25692737060,60,11524,USD,WEB PAGE,0.105
2022-09-11,354422577,CUS35442257748,48,30600,USD,WEB PAGE,0.24
