date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-12,829599810,CUS82959981048,48,8350,USD,WEB PAGE,0.165
2022-09-12,804661461,CUS80466146160,60,85000,USD,AGENCY,0.12
2022-09-12,184600818,CUS18460081848,48,12010,USD,WEB PAGE,0.099
2022-09-12,359271070,CUS35927107024,24,5000,USD,WEB PAGE,0.099
2022-09-12,399573667,CUS39957366748,48,11500,USD,WEB PAGE,0.099
2022-09-12,381850064,CUS38185006460,60,120000,USD,WEB PAGE,0.099
2022-09-12,279957314,CUS27995731460,60,37000,USD,WEB PAGE,0.099
2022-09-12,494426837,CUS49442683760,60,20000,USD,WEB PAGE,0.099
2022-09-12,785284196,CUS78528419660,60,26700,USD,AGENCY,0.115
2022-09-12,865487539,CUS86548753936,36,11509,USD,WEB PAGE,0.1
2022-09-12,938330835,CUS93833083524,24,15000,USD,WEB PAGE,0.13
2022-09-12,201913292,CUS20191329260,60,80000,USD,WEB PAGE,0.11
2022-09-12,640590982,CUS64059098236,36,88300,USD,AGENCY,0.1
2022-09-12,278747778,CUS27874777836,36,20000,USD,WEB PAGE,0.13
2022-09-12,856214504,CUS85621450436,36,10000,USD,WEB PAGE,0.13
2022-09-12,333996918,CUS33399691824,24,30000,USD,WEB PAGE,0.13
2022-09-12,567800619,CUS56780061960,60,22192.37,USD,AGENCY,0.115
2022-09-12,517515875,CUS51751587560,60,140000,USD,AGENCY,0.105
2022-09-12,329103402,CUS32910340236,36,35330,USD,WEB PAGE,0.11
2022-09-12,976807121,CUS97680712160,60,60000,USD,WEB PAGE,0.155
2022-09-12,920332527,CUS92033252736,36,50000,USD,WEB PAGE,0.15
2022-09-12,130627909,CUS13062790960,60,140000,USD,AGENCY,0.15
2022-09-12,237120637,CUS23712063760,60,17650,USD,WEB PAGE,0.105
2022-09-12,715569445,CUS71556944524,24,9716,USD,WEB PAGE,0.13
2022-09-12,248093235,CUS24809323512,12,9770,USD,WEB PAGE,0.135
2022-09-12,759440769,CUS75944076960,60,48200,USD,WEB PAGE,0.099
2022-09-12,132375280,CUS13237528036,36,19640,USD,WEB PAGE,0.099
2022-09-12,938462511,CUS93846251136,36,30280,USD,AGENCY,0.105
2022-09-12,315198011,CUS31519801160,60,50000,USD,WEB PAGE,0.105
2022-09-12,525423378,CUS52542337812,12,24771,USD,WEB PAGE,0.13
2022-09-12,309262427,CUS30926242748,48,17000,USD,WEB PAGE,0.155
2022-09-12,755921190,CUS75592119012,12,15000,USD,AGENCY,0.165
2022-09-12,181102934,CUS18110293460,60,70000,USD,CONTACT CENTER,0.11
2022-09-12,640204843,CUS64020484360,60,65000,USD,WEB PAGE,0.125
2022-09-12,576357496,CUS57635749660,60,130000,USD,AGENCY,0.13
2022-09-12,479490005,CUS47949000560,60,35400,USD,WEB PAGE,0.099
2022-09-12,193513759,CUS19351375912,12,6003.5,USD,WEB PAGE,0.115
2022-09-12,304217485,CUS30421748560,60,93400,USD,WEB PAGE,0.18
2022-09-12,146151509,CUS14615150960,60,60827.9,USD,AGENCY,0.18
2022-09-12,126756593,CUS12675659312,12,7000,USD,WEB PAGE,0.125
2022-09-12,848947064,CUS84894706424,24,8000,USD,WEB PAGE,0.145
2022-09-12,983148015,CUS98314801560,60,58871,USD,WEB PAGE,0.13
2022-09-12,571792384,CUS57179238460,60,21000,USD,AGENCY,0.14
2022-09-12,283377712,CUS28337771236,36,5000,USD,WEB PAGE,0.105
2022-09-12,654822050,CUS65482205060,60,82400,USD,WEB PAGE,0.145
2022-09-12,646056548,CUS64605654836,36,17200,USD,WEB PAGE,0.099
2022-09-12,652879358,CUS65287935860,60,21777,USD,WEB PAGE,0.099
2022-09-12,951306350,CUS95130635060,60,57200,USD,WEB PAGE,0.155
2022-09-12,694066233,CUS69406623360,60,120000,USD,AGENCY,0.155
2022-09-12,356309225,CUS35630922560,60,75000,USD,WEB PAGE,0.16
2022-09-12,595678443,CUS59567844360,60,61600,USD,WEB PAGE,0.099
2022-09-12,484184988,CUS48418498860,60,43705,USD,WEB PAGE,0.099
2022-09-12,418195711,CUS41819571160,60,10000,USD,WEB PAGE,0.115
2022-09-12,358636830,CUS35863683060,60,15000,USD,WEB PAGE,0.115
2022-09-12,396275261,CUS39627526124,24,15000,USD,WEB PAGE,0.135
2022-09-12,345799456,CUS34579945624,24,10000,USD,WEB PAGE,0.165
2022-09-12,940863574,CUS94086357460,60,52300,USD,AGENCY,0.105
2022-09-12,425877183,CUS42587718336,36,21200,USD,WEB PAGE,0.099
2022-09-12,989920490,CUS98992049060,60,90000,USD,WEB PAGE,0.125
2022-09-12,735648398,CUS73564839812,12,3000,USD,WEB PAGE,0.14
2022-09-12,624368186,CUS62436818660,60,20000,USD,WEB PAGE,0.12
2022-09-12,160744597,CUS16074459712,12,6000,USD,AGENCY,0.125
2022-09-12,281370345,CUS28137034512,12,8000,USD,WEB PAGE,0.13
2022-09-12,999105966,CUS99910596660,60,83121.9,USD,CONTACT CENTER,0.11
2022-09-12,670838155,CUS67083815560,60,50000,USD,AGENCY,0.105
2022-09-12,756346844,CUS75634684448,48,57145,USD,WEB PAGE,0.099
2022-09-12,133948033,CUS13394803348,48,34000,USD,CONTACT CENTER,0.119
2022-09-12,616221726,CUS61622172660,60,140000,USD,CONTACT CENTER,0.099
2022-09-12,828149756,CUS82814975648,48,10000,USD,WEB PAGE,0.125
2022-09-12,780916237,CUS78091623724,24,24200,USD,AGENCY,0.099
2022-09-12,257194849,CUS25719484960,60,48800,USD,WEB PAGE,0.105
2022-09-12,708296340,CUS70829634060,60,25000,USD,WEB PAGE,0.13
2022-09-12,578643176,CUS57864317660,60,80000,USD,AGENCY,0.125
2022-09-12,697154401,CUS69715440160,60,113000,USD,AGENCY,0.145
2022-09-12,939834077,CUS93983407724,24,4000,USD,WEB PAGE,0.13
2022-09-12,430578203,CUS43057820348,48,15000,USD,WEB PAGE,0.145
2022-09-12,281641581,CUS28164158136,36,44000,USD,WEB PAGE,0.18
2022-09-12,450156911,CUS45015691124,24,9129,USD,WEB PAGE,0.19
2022-09-12,347272466,CUS34727246660,60,43586,USD,WEB PAGE,0.155
2022-09-12,347502549,CUS34750254960,60,56650,USD,WEB PAGE,0.135
2022-09-12,387010359,CUS38701035960,60,92874.28,USD,AGENCY,0.099
2022-09-12,784602176,CUS78460217624,24,28300,USD,WEB PAGE,0.099
2022-09-12,910630228,CUS91063022860,60,24000,USD,WEB PAGE,0.105
2022-09-12,166895317,CUS16689531760,60,53700,USD,AGENCY,0.105
2022-09-12,332137579,CUS33213757960,60,38800,USD,WEB PAGE,0.115
2022-09-12,326480172,CUS32648017248,48,30000,USD,WEB PAGE,0.099
2022-09-12,551862965,CUS55186296548,48,22473,USD,WEB PAGE,0.099
2022-09-12,364414280,CUS36441428024,24,20000,USD,WEB PAGE,0.115
2022-09-12,254668425,CUS25466842524,24,11000,USD,WEB PAGE,0.115
2022-09-12,390504585,CUS39050458524,24,8500,USD,WEB PAGE,0.13
2022-09-12,665082460,CUS66508246048,48,36300,USD,WEB PAGE,0.119
2022-09-12,242396687,CUS24239668748,48,55000,USD,WEB PAGE,0.119
2022-09-12,908598690,CUS90859869036,36,65200,USD,WEB PAGE,0.115
2022-09-12,501298092,CUS50129809260,60,60000,USD,WEB PAGE,0.125
2022-09-12,758918641,CUS75891864112,12,4500,USD,AGENCY,0.125
2022-09-12,181572760,CUS18157276060,60,54000,USD,WEB PAGE,0.115
2022-09-12,822866233,CUS82286623360,60,100000,USD,WEB PAGE,0.1
2022-09-12,133069601,CUS13306960160,60,30000,USD,WEB PAGE,0.145
2022-09-12,949812525,CUS94981252524,24,6000,USD,WEB PAGE,0.145
2022-09-12,624689602,CUS62468960248,48,18000,USD,WEB PAGE,0.135
2022-09-12,998082770,CUS99808277024,24,12000,USD,WEB PAGE,0.135
2022-09-12,236772071,CUS23677207136,36,7000,USD,WEB PAGE,0.13
2022-09-12,894210150,CUS89421015060,60,35900,USD,WEB PAGE,0.115
2022-09-12,880395309,CUS88039530936,36,25600,USD,WEB PAGE,0.14
2022-09-12,984235019,CUS98423501936,36,15000,USD,WEB PAGE,0.155
2022-09-12,386378296,CUS38637829624,24,5000,USD,CONTACT CENTER,0.18
2022-09-12,731113165,CUS73111316536,36,10000,USD,WEB PAGE,0.155
2022-09-12,139547187,CUS13954718748,48,30000,USD,WEB PAGE,0.16
2022-09-12,133329946,CUS13332994624,24,23700,USD,WEB PAGE,0.125
2022-09-12,324629708,CUS32462970848,48,30000,USD,WEB PAGE,0.099
2022-09-12,812622787,CUS81262278760,60,24000,USD,WEB PAGE,0.099
2022-09-12,924104230,CUS92410423060,60,140000,USD,WEB PAGE,0.119
2022-09-12,769690043,CUS76969004348,48,22000,USD,WEB PAGE,0.099
2022-09-12,543850640,CUS54385064036,36,12000,USD,AGENCY,0.105
2022-09-12,700598047,CUS70059804712,12,3000,USD,WEB PAGE,0.165
2022-09-12,316874756,CUS31687475648,48,11000,USD,WEB PAGE,0.125
2022-09-12,684265838,CUS68426583812,12,7000,USD,WEB PAGE,0.099
2022-09-12,127496803,CUS12749680360,60,100000,USD,AGENCY,0.099
2022-09-12,860571736,CUS86057173636,36,41000,USD,WEB PAGE,0.099
2022-09-12,462933311,CUS46293331160,60,61534,USD,WEB PAGE,0.125
2022-09-12,125796165,CUS12579616536,36,24500,USD,WEB PAGE,0.099
2022-09-12,439449016,CUS43944901660,60,71700,USD,WEB PAGE,0.099
2022-09-12,756754887,CUS75675488748,48,20000,USD,WEB PAGE,0.135
2022-09-12,694126756,CUS69412675660,60,140000,USD,CONTACT CENTER,0.105
2022-09-12,787097921,CUS78709792160,60,64000,USD,WEB PAGE,0.145
2022-09-12,689219644,CUS68921964460,60,140000,USD,WEB PAGE,0.105
2022-09-12,560277470,CUS56027747060,60,88881.55,USD,WEB PAGE,0.13
2022-09-12,219468675,CUS21946867548,48,11500,USD,WEB PAGE,0.145
2022-09-12,768713578,CUS76871357824,24,15000,USD,WEB PAGE,0.1
2022-09-12,594899815,CUS59489981560,60,62329,USD,WEB PAGE,0.125
2022-09-12,124925646,CUS12492564624,24,4000,USD,WEB PAGE,0.13
2022-09-12,799619903,CUS79961990360,60,48221,USD,WEB PAGE,0.114
2022-09-12,445633380,CUS44563338060,60,18000,USD,WEB PAGE,0.099
2022-09-12,213383835,CUS21338383512,12,25000,USD,WEB PAGE,0.125
2022-09-12,776607554,CUS77660755424,24,4373,USD,WEB PAGE,0.145
2022-09-12,194546412,CUS19454641260,60,35611,USD,WEB PAGE,0.13
2022-09-12,660727128,CUS66072712824,24,32000,USD,WEB PAGE,0.14
2022-09-12,540937086,CUS54093708648,48,65000,USD,WEB PAGE,0.099
2022-09-12,949282613,CUS94928261360,60,30000,USD,WEB PAGE,0.125
2022-09-12,800037723,CUS80003772324,24,24000,USD,AGENCY,0.105
2022-09-12,401504965,CUS40150496524,24,16000,USD,WEB PAGE,0.105
2022-09-12,382044673,CUS38204467348,48,48800,USD,WEB PAGE,0.17
2022-09-12,409063543,CUS40906354360,60,20000,USD,AGENCY,0.089
2022-09-12,949521510,CUS94952151036,36,17300,USD,WEB PAGE,0.099
2022-09-12,712782126,CUS71278212660,60,70000,USD,WEB PAGE,0.099
2022-09-12,636231247,CUS63623124724,24,4000,USD,WEB PAGE,0.135
2022-09-12,779153216,CUS77915321660,60,34000,USD,WEB PAGE,0.125
2022-09-12,504695283,CUS50469528360,60,140000,USD,AGENCY,0.099
2022-09-12,822434107,CUS82243410736,36,22000,USD,WEB PAGE,0.099
2022-09-12,299336775,CUS29933677560,60,50000,USD,WEB PAGE,0.099
2022-09-12,407135678,CUS40713567836,36,40000,USD,AGENCY,0.125
2022-09-12,677088095,CUS67708809560,60,40000,USD,WEB PAGE,0.115
2022-09-12,980890540,CUS98089054024,24,7000,USD,WEB PAGE,0.125
2022-09-12,427609046,CUS42760904660,60,100000,USD,AGENCY,0.1
2022-09-12,382574445,CUS38257444548,48,40000,USD,WEB PAGE,0.115
2022-09-12,900006759,CUS90000675936,36,42000,USD,WEB PAGE,0.125
2022-09-12,623226857,CUS62322685712,12,10000,USD,MAIL OFFER,0.125
2022-09-12,231439731,CUS23143973160,60,30000,USD,WEB PAGE,0.135
2022-09-12,558039243,CUS55803924360,60,25000,USD,AGENCY,0.119
2022-09-12,821903913,CUS82190391312,12,4000,USD,WEB PAGE,0.155
2022-09-12,275061346,CUS27506134636,36,55000,USD,WEB PAGE,0.105
2022-09-12,447915524,CUS44791552460,60,17000,USD,AGENCY,0.099
2022-09-12,542700762,CUS54270076248,48,31400,USD,WEB PAGE,0.099
2022-09-12,439341764,CUS43934176460,60,65000,USD,WEB PAGE,0.135
2022-09-12,805146945,CUS80514694560,60,26302,USD,WEB PAGE,0.125
2022-09-12,126102422,CUS12610242236,36,15000,USD,WEB PAGE,0.105
2022-09-12,499582290,CUS49958229060,60,70000,USD,WEB PAGE,0.13
2022-09-12,363405015,CUS36340501536,36,37000,USD,WEB PAGE,0.099
2022-09-12,178225703,CUS17822570312,12,11000,USD,WEB PAGE,0.105
2022-09-12,875940710,CUS87594071060,60,30000,USD,WEB PAGE,0.13
2022-09-12,950250927,CUS95025092760,60,30000,USD,WEB PAGE,0.155
2022-09-12,766654044,CUS76665404424,24,10260,USD,WEB PAGE,0.135
2022-09-12,708239613,CUS70823961360,60,27000,USD,WEB PAGE,0.125
2022-09-12,269525509,CUS26952550924,24,10000,USD,WEB PAGE,0.109
2022-09-12,143967139,CUS14396713960,60,85700,USD,AGENCY,0.105
2022-09-12,833611166,CUS83361116612,12,6000,USD,WEB PAGE,0.105
2022-09-12,956279514,CUS95627951460,60,45000,USD,WEB PAGE,0.155
2022-09-12,178502928,CUS17850292848,48,60000,USD,WEB PAGE,0.1
2022-09-12,814924971,CUS81492497160,60,27650,USD,WEB PAGE,0.135
2022-09-12,312341861,CUS31234186148,48,9300,USD,WEB PAGE,0.105
2022-09-12,341734273,CUS34173427360,60,22000,USD,WEB PAGE,0.135
2022-09-12,531511520,CUS53151152036,36,20500,USD,WEB PAGE,0.135
2022-09-12,829609387,CUS82960938760,60,48800,USD,WEB PAGE,0.105
2022-09-12,260854097,CUS26085409760,60,35000,USD,WEB PAGE,0.105
2022-09-12,771330339,CUS77133033960,60,36000,USD,MAIL OFFER,0.089
2022-09-12,662914307,CUS66291430712,12,12500,USD,AGENCY,0.115
2022-09-12,604966519,CUS60496651960,60,36000,USD,WEB PAGE,0.14
2022-09-12,714061392,CUS71406139260,60,100000,USD,WEB PAGE,0.155
2022-09-12,667392791,CUS66739279160,60,41000,USD,WEB PAGE,0.155
2022-09-12,828132135,CUS82813213512,12,3000,USD,AGENCY,0.135
2022-09-12,919266547,CUS91926654724,24,10000,USD,WEB PAGE,0.099
2022-09-12,173821638,CUS17382163812,12,20000,USD,WEB PAGE,0.125
2022-09-12,229219113,CUS22921911360,60,35003.5,USD,WEB PAGE,0.105
2022-09-12,689654218,CUS68965421824,24,20000,USD,WEB PAGE,0.145
2022-09-12,513913483,CUS51391348336,36,20000,USD,WEB PAGE,0.099
2022-09-12,229837850,CUS22983785048,48,7500,USD,WEB PAGE,0.115
2022-09-12,322805996,CUS32280599624,24,12390,USD,AGENCY,0.1
2022-09-12,968525190,CUS96852519060,60,95902,USD,WEB PAGE,0.13
2022-09-12,931830317,CUS93183031736,36,44320,USD,WEB PAGE,0.099
2022-09-12,131193608,CUS13119360860,60,50000,USD,WEB PAGE,0.104
2022-09-12,322364141,CUS32236414136,36,28584,USD,WEB PAGE,0.099
2022-09-12,236558717,CUS23655871748,48,80000,USD,WEB PAGE,0.099
2022-09-12,570861180,CUS57086118060,60,62000,USD,AGENCY,0.099
2022-09-12,661182412,CUS66118241260,60,120000,USD,WEB PAGE,0.099
2022-09-12,889297620,CUS88929762048,48,34000,USD,WEB PAGE,0.14
2022-09-12,536884646,CUS53688464660,60,100070,USD,WEB PAGE,0.12
2022-09-12,776123628,CUS77612362848,48,16466,USD,WEB PAGE,0.13
2022-09-12,955690842,CUS95569084260,60,25000,USD,WEB PAGE,0.099
2022-09-12,713903931,CUS71390393160,60,100000,USD,WEB PAGE,0.099
2022-09-12,847914890,CUS84791489024,24,10000,USD,WEB PAGE,0.115
2022-09-12,340901685,CUS34090168512,12,6000,USD,WEB PAGE,0.12
2022-09-12,250403759,CUS25040375960,60,124900,USD,AGENCY,0.135
2022-09-12,393591515,CUS39359151560,60,50000,USD,WEB PAGE,0.099
2022-09-12,979142760,CUS97914276048,48,10000,USD,WEB PAGE,0.155
2022-09-12,273926638,CUS27392663848,48,18000,USD,AGENCY,0.145
2022-09-12,922722652,CUS92272265224,24,9325.97,USD,WEB PAGE,0.14
2022-09-12,854593838,CUS85459383860,60,15500,USD,WEB PAGE,0.115
2022-09-12,725087002,CUS72508700248,48,42000,USD,AGENCY,0.099
2022-09-12,296127728,CUS29612772836,36,9961.33,USD,WEB PAGE,0.099
2022-09-12,298663015,CUS29866301512,12,8000,USD,WEB PAGE,0.12
2022-09-12,817064421,CUS81706442160,60,79100,USD,AGENCY,0.125
2022-09-12,910815274,CUS91081527436,36,33030,USD,AGENCY,0.099
2022-09-12,616136878,CUS61613687848,48,15000,USD,AGENCY,0.099
2022-09-12,510455262,CUS51045526212,12,5000,USD,WEB PAGE,0.1
2022-09-12,563350200,CUS56335020024,24,12000,USD,AGENCY,0.099
2022-09-12,741223707,CUS74122370760,60,120000,USD,WEB PAGE,0.099
2022-09-12,316448928,CUS31644892824,24,12000,USD,WEB PAGE,0.12
2022-09-12,484230025,CUS48423002560,60,104000,USD,WEB PAGE,0.099
2022-09-12,796900678,CUS79690067860,60,52500,USD,WEB PAGE,0.105
2022-09-12,309911413,CUS30991141312,12,10003.5,USD,CONTACT CENTER,0.14
2022-09-12,300180138,CUS30018013860,60,34000,USD,WEB PAGE,0.12
2022-09-12,839405177,CUS83940517760,60,65000,USD,AGENCY,0.105
2022-09-12,192223685,CUS19222368512,12,7800,USD,WEB PAGE,0.125
2022-09-12,983790944,CUS98379094460,60,93000,USD,WEB PAGE,0.105
2022-09-12,854573909,CUS85457390960,60,22200,USD,WEB PAGE,0.13
2022-09-12,627613015,CUS62761301560,60,60000,USD,AGENCY,0.12
2022-09-12,295631908,CUS29563190812,12,9500,USD,WEB PAGE,0.11
2022-09-12,394227204,CUS39422720424,24,13000,USD,WEB PAGE,0.115
2022-09-12,811766074,CUS81176607424,24,32000,USD,WEB PAGE,0.115
2022-09-12,922316728,CUS92231672848,48,24900,USD,WEB PAGE,0.105
2022-09-12,959724271,CUS95972427136,36,40000,USD,WEB PAGE,0.14
2022-09-12,391531981,CUS39153198148,48,9241,USD,WEB PAGE,0.145
2022-09-12,661295631,CUS66129563160,60,36590,USD,WEB PAGE,0.125
2022-09-12,726981679,CUS72698167960,60,11627.92,USD,WEB PAGE,0.13
2022-09-12,392740624,CUS39274062412,12,4000,USD,WEB PAGE,0.13
2022-09-12,789926853,CUS78992685360,60,46000,USD,AGENCY,0.12
2022-09-12,943310628,CUS94331062860,60,30000,USD,WEB PAGE,0.099
2022-09-12,148047749,CUS14804774912,12,3000,USD,WEB PAGE,0.14
2022-09-12,334468625,CUS33446862560,60,60000,USD,WEB PAGE,0.135
2022-09-12,770885851,CUS77088585112,12,4000,USD,WEB PAGE,0.145
2022-09-12,256100331,CUS25610033112,12,13500,USD,WEB PAGE,0.125
2022-09-12,445033379,CUS44503337960,60,31500,USD,WEB PAGE,0.099
2022-09-12,630659396,CUS63065939660,60,57018.33,USD,WEB PAGE,0.13
2022-09-12,796052603,CUS79605260348,48,12500,USD,WEB PAGE,0.135
2022-09-12,159670546,CUS15967054636,36,5500,USD,WEB PAGE,0.105
2022-09-12,440468218,CUS44046821824,24,13500,USD,WEB PAGE,0.1
2022-09-12,856033028,CUS85603302860,60,55400,USD,WEB PAGE,0.105
2022-09-12,451900322,CUS45190032260,60,32000,USD,WEB PAGE,0.145
2022-09-12,264791661,CUS26479166160,60,22200,USD,CONTACT CENTER,0.125
2022-09-12,696201836,CUS69620183648,48,31080,USD,WEB PAGE,0.13
2022-09-12,402856339,CUS40285633936,36,17600,EUR,WEB PAGE,0.155
2022-09-12,922135561,CUS92213556124,24,15000,USD,WEB PAGE,0.099
2022-09-12,802202040,CUS80220204060,60,20000,USD,WEB PAGE,0.125
2022-09-12,322590402,CUS32259040248,48,33000,USD,AGENCY,0.099
2022-09-12,714582688,CUS71458268860,60,52000,USD,WEB PAGE,0.105
2022-09-12,850543256,CUS85054325624,24,5500,USD,WEB PAGE,0.14
2022-09-12,387865358,CUS38786535860,60,70000,USD,AGENCY,0.135
2022-09-12,724291244,CUS72429124460,60,70000,USD,AGENCY,0.135
2022-09-12,509262174,CUS50926217460,60,14100,USD,WEB PAGE,0.115
2022-09-12,229187946,CUS22918794648,48,25000,USD,WEB PAGE,0.145
2022-09-12,851187236,CUS85118723660,60,109600,USD,AGENCY,0.145
2022-09-12,845613208,CUS84561320812,12,8000,USD,WEB PAGE,0.13
2022-09-12,375214580,CUS37521458024,24,4599,USD,WEB PAGE,0.39
2022-09-12,149265390,CUS14926539036,36,15000,USD,AGENCY,0.35
2022-09-12,966042938,CUS96604293848,48,5000,USD,WEB PAGE,0.395
2022-09-12,875644008,CUS87564400836,36,6100,USD,WEB PAGE,0.395
2022-09-12,685337275,CUS68533727536,36,5500,USD,WEB PAGE,0.395
2022-09-12,867002600,CUS86700260036,36,20700,USD,WEB PAGE,0.395
2022-09-12,430157948,CUS43015794848,48,4000,USD,WEB PAGE,0.395
2022-09-12,905508379,CUS90550837960,60,28375,USD,WEB PAGE,0.35
2022-09-12,966022601,CUS96602260148,48,10100,USD,WEB PAGE,0.35
2022-09-12,148833141,CUS14883314148,48,6500,USD,WEB PAGE,0.395
2022-09-12,879736739,CUS87973673912,12,10000,USD,WEB PAGE,0.4
2022-09-12,820072252,CUS82007225236,36,6100,USD,WEB PAGE,0.35
2022-09-12,323224565,CUS32322456548,48,11500,USD,WEB PAGE,0.395
2022-09-12,355867672,CUS35586767224,24,6000,USD,WEB PAGE,0.395
2022-09-12,454471735,CUS45447173536,36,2000,USD,WEB PAGE,0.4
2022-09-12,546624481,CUS54662448148,48,6153,USD,WEB PAGE,0.24
2022-09-12,316484516,CUS31648451636,36,5000,USD,WEB PAGE,0.395
2022-09-12,928316872,CUS92831687212,12,3800,USD,WEB PAGE,0.35
2022-09-12,691739458,CUS69173945824,24,4000,USD,WEB PAGE,0.395
2022-09-12,578794160,CUS57879416048,48,9300,USD,WEB PAGE,0.4
2022-09-12,500230062,CUS50023006236,36,35000,USD,WEB PAGE,0.39
2022-09-12,441264676,CUS44126467612,12,5000,USD,WEB PAGE,0.395
2022-09-12,853134914,CUS85313491448,48,30000,USD,WEB PAGE,0.395
2022-09-12,342822609,CUS34282260948,48,11200,USD,WEB PAGE,0.35
2022-09-12,719158756,CUS71915875648,48,5000,USD,WEB PAGE,0.4
2022-09-12,214799287,CUS21479928724,24,6000,USD,WEB PAGE,0.395
2022-09-12,694085246,CUS69408524636,36,9200,USD,WEB PAGE,0.35
2022-09-12,609351457,CUS60935145748,48,10000,USD,WEB PAGE,0.395
2022-09-12,566371294,CUS56637129436,36,1999.5,USD,AGENCY,0.395
2022-09-12,238913337,CUS23891333724,24,8000,USD,WEB PAGE,0.395
2022-09-12,227412509,CUS22741250936,36,22000,USD,AGENCY,0.395
2022-09-12,243133174,CUS24313317424,24,3800,USD,AGENCY,0.395
2022-09-12,529349745,CUS52934974524,24,3800,USD,WEB PAGE,0.395
2022-09-12,282343434,CUS28234343448,48,3500,USD,WEB PAGE,0.395
2022-09-12,908788758,CUS90878875836,36,3000,USD,WEB PAGE,0.315
2022-09-12,473868457,CUS47386845736,36,5570,USD,WEB PAGE,0.395
2022-09-12,353243644,CUS35324364448,48,29300,USD,WEB PAGE,0.39
2022-09-12,246930327,CUS24693032748,48,15700,USD,WEB PAGE,0.35
2022-09-12,405729817,CUS40572981724,24,5000,USD,WEB PAGE,0.395
2022-09-12,883380320,CUS88338032024,24,2500,USD,WEB PAGE,0.295
2022-09-12,128108908,CUS12810890836,36,16821.85,USD,WEB PAGE,0.35
2022-09-12,464152112,CUS46415211224,24,5000,USD,WEB PAGE,0.4
2022-09-12,492209628,CUS49220962824,24,5500,USD,WEB PAGE,0.395
2022-09-12,455256503,CUS45525650336,36,16000,USD,WEB PAGE,0.35
2022-09-12,593147082,CUS59314708248,48,10000,USD,WEB PAGE,0.395
2022-09-12,680580507,CUS68058050736,36,15000,USD,WEB PAGE,0.395
2022-09-12,740798582,CUS74079858248,48,14230,USD,WEB PAGE,0.225
2022-09-12,740044085,CUS74004408524,24,5600.91,USD,WEB PAGE,0.395
2022-09-12,129084386,CUS12908438636,36,23400,USD,WEB PAGE,0.4
2022-09-12,270577153,CUS27057715336,36,17600,USD,AGENCY,0.35
2022-09-12,422323164,CUS42232316448,48,20000,USD,WEB PAGE,0.395
2022-09-12,453082732,CUS45308273212,12,3000,USD,WEB PAGE,0.395
2022-09-12,368726679,CUS36872667936,36,9000,USD,WEB PAGE,0.395
2022-09-12,432636981,CUS43263698136,36,46000,USD,WEB PAGE,0.345
2022-09-12,375734873,CUS37573487336,36,17950,USD,WEB PAGE,0.35
2022-09-12,996568194,CUS99656819412,12,4200,USD,WEB PAGE,0.4
2022-09-12,949990827,CUS94999082712,12,4000,USD,WEB PAGE,0.395
2022-09-12,417206889,CUS41720688924,24,2200,USD,WEB PAGE,0.315
2022-09-12,264672610,CUS26467261048,48,45506.95,USD,WEB PAGE,0.395
2022-09-12,858561397,CUS85856139748,48,5000,USD,WEB PAGE,0.395
2022-09-12,810948959,CUS81094895936,36,46000,USD,WEB PAGE,0.3
2022-09-12,160241218,CUS16024121836,36,6500,USD,WEB PAGE,0.285
2022-09-12,496854847,CUS49685484724,24,3000,USD,AGENCY,0.35
2022-09-12,124686555,CUS12468655512,12,1900,USD,WEB PAGE,0.275
2022-09-12,266716695,CUS26671669536,36,10000,USD,WEB PAGE,0.395
2022-09-12,728684871,CUS72868487148,48,11800,USD,WEB PAGE,0.35
2022-09-12,182910464,CUS18291046436,36,4500,USD,WEB PAGE,0.395
2022-09-12,873729106,CUS87372910624,24,5000,USD,WEB PAGE,0.35
2022-09-12,832042223,CUS83204222336,36,11700,USD,WEB PAGE,0.395
2022-09-12,470761200,CUS47076120036,36,9870,USD,AGENCY,0.395
2022-09-12,591543795,CUS59154379536,36,9500,USD,WEB PAGE,0.35
2022-09-12,589778407,CUS58977840736,36,3000,USD,AGENCY,0.35
2022-09-12,420497488,CUS42049748836,36,10000,USD,WEB PAGE,0.35
2022-09-12,175579692,CUS17557969236,36,4000,USD,WEB PAGE,0.35
2022-09-12,998000527,CUS99800052736,36,20800,USD,WEB PAGE,0.4
2022-09-12,591203900,CUS59120390036,36,35370,USD,WEB PAGE,0.395
2022-09-12,404963543,CUS40496354324,24,5000,USD,WEB PAGE,0.35
2022-09-12,289538161,CUS28953816136,36,6000,USD,WEB PAGE,0.35
2022-09-12,777740154,CUS77774015448,48,5000,USD,WEB PAGE,0.35
2022-09-12,346363534,CUS34636353424,24,5000,USD,WEB PAGE,0.315
2022-09-12,804613234,CUS80461323436,36,16900,USD,WEB PAGE,0.35
2022-09-12,127849984,CUS12784998436,36,6000,USD,WEB PAGE,0.35
2022-09-12,492238593,CUS49223859336,36,2271,USD,WEB PAGE,0.309
2022-09-12,809470660,CUS80947066024,24,10900,USD,AGENCY,0.35
2022-09-12,341331513,CUS34133151324,24,9000,USD,WEB PAGE,0.4
2022-09-12,362420116,CUS36242011648,48,7000,USD,WEB PAGE,0.395
2022-09-12,546054411,CUS54605441160,60,8300,USD,WEB PAGE,0.4
